price,area,id
540000,98,24838
390000,186,24836
150000,49,24831
350000,81,24829
380000,97,24824
2900000,2649.3000000000001818989403545856475830078125,24823
289000,120,24822
600000,280,24817
689000,106,24816
299000,124,24815
550000,185,24809
130000,35,24808
480000,158,24807
460000,190,24803
850000,300,24802
235000,69,24799
210000,62,24798
373600,95,24796
349300,95,24794
495000,150,24792
410000,87,24791
150000,63,24790
190000,48,24788
383000,85,24786
376000,85,24784
352750,85,24782
357000,85,24780
212000,48,24777
190000,49,24776
400000,67,24775
145000,39,24774
420000,80,24773
220000,364,24771
550000,150,24768
220000,420,24767
270000,116,24764
300000,80,24763
670000,325,24759
210000,44,24752
700000,300,24751
790000,139,24741
185000,300,24739
593600,94,24737
475000,105,24735
370000,492,24732
165000,46,24730
270000,67,24724
1400000,630,24723
780000,132,24722
415000,82,24720
1680000,600,24717
220000,37,24716
1100000,430,24712
3200000,739,24707
1200000,311,24704
167000,79,24701
580000,350,24700
500000,223,24696
425000,248,24691
600000,702,24689
360000,190,24684
700000,350,24683
800000,400,24682
280000,68,24681
280000,68,24680
280000,68,24679
1000000,420,24673
600000,244,24670
380000,76,24669
250000,50,24667
160000,692,24666
450000,39,24664
200000,103,24662
180000,47,24656
1900000,450,24651
170000,66,24650
220000,48,24649
400000,110,24648
640000,163.919999999999987494447850622236728668212890625,24643
588000,139,24640
1450000,286,24636
270000,89.2699999999999960209606797434389591217041015625,24632
370000,75,24631
670000,290,24627
350000,45,24625
1090000,291,24624
200000,620,24619
450000,102,24614
300000,92,24611
270000,63,24608
155000,45,24601
280000,53,24599
187000,297.30000000000001136868377216160297393798828125,24596
280000,422,24591
160000,46.969999999999998863131622783839702606201171875,24588
265000,36,24583
280000,143.460000000000007958078640513122081756591796875,24582
249000,303,24580
290000,139,24579
1150000,239,24577
144000,288,24575
124500,265,24573
255000,71,24572
1300000,900,24569
850000,300,24567
185000,34,24563
550000,160,24542
175000,300,24541
280000,527,24540
240000,58,24537
600000,234,24536
300000,140,24533
900000,221,24532
920000,221,24531
250000,94,24529
320000,126.0199999999999960209606797434389591217041015625,24526
310000,85,24523
235000,45,24522
520000,103,24519
279000,61,24518
200000,180,24513
200000,34,24512
750000,216,24510
320000,107,24506
,140,24503
1800000,350,24500
480000,87,24496
190000,55,24495
270000,68,24492
700000,300,24487
330000,54,24484
210000,37,24480
550000,360,24476
500000,360,24471
1000000,144,24468
360000,107,24461
250000,385,24452
540000,97,24450
530000,101,24443
495000,225,24440
175000,44,24438
400000,180,24436
300000,71,24435
490000,170,24434
2500000,500,24430
750000,217,24429
300000,100,24428
1250000,250,24427
720000,98,24425
600000,138,24421
190000,47,24418
180000,75,24410
170000,53,24409
210000,85,24408
950000,330,24407
280000,105,24406
260000,307,24403
245000,63,24401
800000,220,24400
500000,378,24397
1154000,5770000,24395
750000,134,24391
650000,210,24389
980000,300,24388
262620,82,24387
180000,53,24385
180000,53,24384
180000,53,24383
458000,78,24382
900000,450,24377
2600000,465,24376
325000,205,24371
270000,350,24369
325000,462,24367
315000,446,24366
370000,428,24363
270000,110,24362
300000,173,24361
1000000,330,24360
220000,45,24358
1430000,715,24355
1360000,680,24354
350000,434,24351
4800000,2396,24347
1580000,788,24346
1700000,832.7899999999999636202119290828704833984375,24345
1550000,774.75,24344
490000,206,24340
450000,103,24339
260000,80,24338
650000,174,24337
550000,158,24336
680000,400,24330
350000,87,24327
750000,177,24323
482000,197,24318
2800000,555,24316
2600000,686,24305
3600000,1200,24304
450000,130,24302
440000,84,24301
1200000,180,24299
4000000,774,24295
530000,127,24294
280000,177,24293
276000,45,24292
480000,150,24291
850000,110,24289
200000,80,24285
250000,63,24283
150000,29,24281
358536.109999999986030161380767822265625,107.150000000000005684341886080801486968994140625,24278
305637.140000000013969838619232177734375,88.68999999999999772626324556767940521240234375,24277
950000,167,24273
1960000,343,24272
150000,59,24270
220000,96,24265
368933.3300000000162981450557708740234375,93.31999999999999317878973670303821563720703125,24264
353739.7000000000116415321826934814453125,107,24263
370000,67,24262
1600000,270,24260
699000,150,24259
650000,128,24254
430000,100,24253
950000,340,24251
315000,46,24245
640000,255,24241
200000,250,24239
200000,51,24237
310000,115,24231
375000,85,24223
300000,58,24219
250000,37,24218
399000,420,24217
270000,141,24216
370000,237,24215
85000,200,24211
430000,30,24204
180000,250,24201
360000,106,24198
270000,96,24193
600000,292,24191
550000,128,24190
800000,300,24189
650000,237,24188
300000,184,24182
180000,39,24180
265000,37,24179
500000,133,24178
500000,133,24178
2100000,385,24176
900000,140,24174
250000,320,24172
370000,130,24170
450000,140,24156
182000,75,24153
210000,50,24142
210000,50,24141
199000,44,24140
199000,45,24138
187000,45,24137
195000,44,24136
195000,44,24135
200000,322,24132
415000,120,24131
265000,68,24126
210000,45,24125
170000,363,24123
210000,54,24122
155000,50,24119
500000,5900,24117
580000,273,24112
400000,93,24111
1100000,235,24104
800000,177,24093
1200000,210,24085
2000000,470,24084
1300000,600,24083
350000,370,24080
300000,490,24079
,351,24078
1300000,298,24075
590000,207,24074
250000,60,24061
200000,54,24060
220000,53,24059
1000000,188,24057
1300000,303,24056
320000,130,24055
1500000,360,24054
500000,209,24053
400000,374,24052
1500000,310,24051
230000,307,24050
295000,71,24048
3710000,387,24047
340000,129,24040
120000,38,24039
500000,5000,24036
320000,50,24035
375000,121,24032
1700000,433,24029
270000,64,24020
990000,270,24018
280000,115,24014
1170000,200,24012
270000,19,24010
195000,45,24009
170000,50,24007
170000,60,24006
420000,211,24005
620000,205,24004
1400000,482,23990
495000,104,23989
3890000,630,23988
135000,49,23987
300000,501,23986
320000,76,23982
350000,76,23981
320000,76,23980
2250000,121,23979
460000,99,23978
1300000,450,23975
235000,85,23974
190000,67,23972
950000,158,23971
195000,53,23970
1200000,178,23967
350000,127,23966
320000,145,23965
145000,43,23964
1500000,75,23963
140000,59,23962
300142,51.8599999999999994315658113919198513031005859375,23961
750000,180,23958
290000,138,23957
800000,540000,23955
375000,145,23954
580000,99,23953
700000,169,23952
620000,267,23951
1350000,256,23944
764965.709999999962747097015380859375,140,23939
480000,113,23938
797867.459999999962747097015380859375,140,23937
170000,300,23933
340000,502,23932
235000,53,23927
320000,70,23924
230000,71,23922
932000,190,23921
280000,78,23918
288000,88,23914
890000,140,23913
200000,77,23912
200000,77,23911
880000,177,23907
990000,258,23904
290000,115,23899
1600000,311,23897
1400000,366,23896
155000,45,23894
1950000,500,23883
400000,200,23880
550000,135,23878
850000,164,23874
224000,67,23873
170000,50,23872
540000,862,23871
460000,136,23869
210000,66,23868
450000,103,23863
270000,61,23861
202000,54,23859
320000,70,23856
595000,167,23853
720000,260,23851
420000,96,23850
320000,120,23849
2000000,4225,23847
400000,744,23846
340000,994,23845
220000,73,23844
532000,87,23837
1300000,222,23832
220000,46,23831
410000,100,23826
230000,82,23825
240000,160,23823
199000,46,23822
880000,270,23818
300000,65,23816
270000,98,23815
1500000,353,23814
395000,150,23811
250000,40,23808
649000,123,23805
650000,1000,23801
500000,560,23800
775000,596,23799
650000,400,23795
215000,49,23794
220000,80,23793
200000,75,23792
790000,231,23790
1000000,628,23789
950000,180,23787
170000,37.5499999999999971578290569595992565155029296875,23786
220000,46.159999999999996589394868351519107818603515625,23783
170000,250,23781
150000,90,23777
180000,400,23776
225000,460,23775
800000,392.48000000000001818989403545856475830078125,23774
1650000,400,23770
850000,450,23769
1575000,2250,23763
1050000,1500,23762
1050000,1500,23761
3225600,4608,23760
1590000,228.94999999999998863131622783839702606201171875,23757
300000,86,23755
150000,53,23754
500000,244,23752
1200000,400,23749
650000,173,23748
270000,152,23746
350000,364.56999999999999317878973670303821563720703125,23745
470000,160,23741
300000,174,23735
220000,52,23734
300000,46,23731
2500000,800,23725
260000,90,23720
6360000,1120,23719
125000,255,23718
215000,50,23715
1300000,700,23714
185000,40,23713
150000,46.280000000000001136868377216160297393798828125,23711
130000,49,23710
170000,365,23707
160000,35,23702
190000,37,23700
450000,81,23697
169000,250,23689
165000,78.4500000000000028421709430404007434844970703125,23682
220788,30.35000000000000142108547152020037174224853515625,23672
193000,48.7000000000000028421709430404007434844970703125,23666
250000,71,23662
1800000,357,23656
395000,104,23655
800000,200,23652
200000,47,23649
700000,216,23646
1000000,365,23637
210000,38.7000000000000028421709430404007434844970703125,23636
1150000,236,23635
,250,23634
750000,140,23632
160000,43,23629
1000000,573.0900000000000318323145620524883270263671875,23628
190000,46,23624
1200000,267,23619
260000,66,23617
1600000,380,23614
160000,250,23608
380000,106,23607
160000,250,23606
1500000,238,23599
4800000,590,23598
550000,480,23596
550000,480,23595
350000,136.8700000000000045474735088646411895751953125,23593
850000,179,23591
650000,280,23590
2100000,383,23589
330000,71,23588
185000,38.13000000000000255795384873636066913604736328125,23586
225800,56.090000000000003410605131648480892181396484375,23585
430000,288,23583
250000,20,23578
350000,220,23577
350000,170,23573
180000,33.530000000000001136868377216160297393798828125,23572
425000,258,23571
305000,72,23567
480000,135,23563
270000,100,23560
165000,49,23555
400000,90.93000000000000682121026329696178436279296875,23554
430000,518,23549
745000,170.19999999999998863131622783839702606201171875,23548
4500000,22500,23541
220000,66,23539
450000,118.5499999999999971578290569595992565155029296875,23531
18000000,4600,23530
680000,160,23525
660000,95,23522
170000,262,23514
840000,220,23511
430000,2400,23510
220000,360,23509
1500000,240,23508
1100000,155,23506
1400000,460,23504
485000,313,23503
480000,87,23501
380000,162,23499
386000,47,23498
295000,42,23496
405000,81,23492
220000,134,23489
250000,1,23488
745000,283,23482
1280000,900,23479
330000,300,23478
650000,115,23477
380000,93,23474
,2784,23469
290000,88,23463
130000,44,23460
530000,287,23458
275000,77,23456
360000,75,23453
950000,460,23446
880000,200,23445
280000,150,23444
870000,215,23443
440000,96,23442
2400000,310,23439
1200000,247,23437
120000,336,23429
180000,62,23428
185000,115,23427
270000,77,23423
800000,195,23420
240000,96,23417
900000,234,23415
890000,140,23414
1200000,331,23413
430000,160,23411
270000,166,23410
430000,115,23408
360000,110,23407
1038000,1038,23406
260000,260,23405
260000,260,23403
260000,259.8799999999999954525264911353588104248046875,23402
260000,258.16000000000002501110429875552654266357421875,23401
600000,210,23400
320000,58,23399
850000,267,23396
480000,168,23393
1280000,280,23392
3100000,705,23388
1350000,274,23384
700000,131,23378
430000,135,23377
270000,67,23373
690000,350,23372
1900000,6940,23367
160000,38.659999999999996589394868351519107818603515625,23365
1490000,423,23363
200000,253,23357
1400000,300,23356
165000,110,23352
180000,88,23351
550000,180,23347
325000,54.67999999999999971578290569595992565155029296875,23346
400000,140,23345
157000,46,23343
315000,114,23342
275000,165,23341
770000,140,23339
322000,75.2999999999999971578290569595992565155029296875,23335
170000,55,23334
129000,250,23328
700000,400,23327
1000000,303,23326
690000,128,23325
450000,78,23323
220000,49,23320
230000,48,23319
420000,202,23318
256000,171,23317
750000,204,23315
200000,39,23314
1150000,140,23308
260000,77,23307
480000,216,23298
950000,240,23296
265000,143,23292
240000,100,23285
,850,23281
285000,78,23280
750000,260,23276
250000,77,23270
850000,600,23268
1380000,250,23263
250000,57,23262
650000,196,23261
2800000,450,23251
445000,81,23245
350000,150,23244
420000,107,23243
2050000,370,23237
224000,72,23235
680000,380,23232
1500000,355,23229
3500000,1070,23228
479000,106,23227
300000,210,23223
420000,172,23222
643000,104,23215
288000,128,23213
2500000,430,23212
180000,37.5,23210
320000,220,23208
214000,48,23207
200000,46,23206
299000,99,23205
195000,73,23204
225000,70,23203
300000,158,23200
390000,204,23199
140000,39,23195
1200000,500,23193
65000,20,23192
220000,490,23186
370000,48,23184
800000,325,23177
700000,290,23170
160000,22,23167
200000,47,23163
160000,50,23162
260000,100,23161
245000,69,23158
550000,122,23155
200000,74,23151
250000,97,23147
320000,72,23146
450000,454,23141
290000,118,23140
1000000,304,23136
2500000,613,23135
470000,221,23133
1500000,195,23131
3500000,5176,23130
950000,210,23129
290000,93,23128
380000,117,23122
200000,47,23120
371000,105,23116
237608,54.7999999999999971578290569595992565155029296875,23112
560000,115,23111
1400000,380,23106
260000,100,23104
170000,52,23102
720000,182,23101
580000,90,23097
220000,1048,23092
1100000,420,23091
430000,194,23089
380000,120,23088
4000000,740,23087
700000,264,23081
350000,111,23079
695000,230,23075
150000,250,23074
390000,123,23071
800000,368,23070
1800000,680,23069
250000,69,23068
850000,139,23067
420000,104,23065
760000,124,23063
155000,56,23060
950000,215,23058
480000,116,23053
290000,507,23049
400000,161,23047
180000,105,23046
480000,88,23043
2700000,2222.21999999999979991116560995578765869140625,23041
830000,300,23040
295000,84,23035
1200000,235,23034
187500,312,23030
180000,300,23029
175000,300,23028
180000,300,23027
180000,300,23026
276936,461,23024
227208,378,23023
2150000,370,23021
800000,337,23019
350000,100,23014
420000,91,23012
145000,53,23009
290000,67,23008
160000,18,23001
160000,18,23001
160000,18,23000
160000,18,23000
290000,18,22999
290000,18,22998
1600000,500,22996
580000,108,22995
610000,87,22993
3200000,1050,22990
297000,136,22989
170000,45,22987
1500000,392,22985
235000,97,22984
615000,201,22983
990000,222,22982
750000,149,22980
750000,341,22977
215000,308,22974
276000,62,22963
460000,104,22962
2100000,355,22959
205000,34,22956
260000,74,22948
280000,74,22947
780000,148,22946
228000,61.11999999999999744204615126363933086395263671875,22941
185000,46,22938
207000,57,22935
612900,107,22930
280000,67,22927
260000,476,22926
370000,94,22925
550000,122,22922
200000,44.72999999999999687361196265555918216705322265625,22920
200000,44.72999999999999687361196265555918216705322265625,22919
1600000,218,22917
280000,82,22910
1500000,320,22909
450000,63,22907
430000,140,22900
600000,191,22897
1000000,660,22893
720000,173,22891
1100000,184,22890
2400000,430,22887
545000,100,22884
280000,75,22880
1200000,87,22878
1200000,263,22876
83000,45,22871
380000,102,22870
600000,500,22869
255000,120,22867
160000,43,22853
600000,191,22850
280000,192,22847
1890000,382,22843
8000000,3800,22840
310000,80,22839
233000,65,22835
215000,52,22833
650000,160,22828
250000,49,22825
250000,49,22824
370000,104,22821
300000,60,22818
140000,263,22811
300000,47,22806
300000,47,22805
305000,48,22804
200000,39,22803
205000,39,22802
180000,35,22801
165000,29,22800
170000,29,22798
175000,38,22796
155000,37,22795
7600000,1800,22783
1100000,300,22782
340000,150,22781
170000,57,22780
180000,68,22779
190000,67,22778
170000,57,22777
180000,68,22776
190000,67,22775
310000,318,22774
280000,85,22772
700000,5100,22770
1980000,405,22767
700000,368,22764
900000,148,22758
350000,75,22757
300000,80,22751
600000,370,22747
890000,245,22740
1200000,236,22739
1200000,189,22737
450000,172,22736
163000,43,22735
320000,80,22732
320000,100,22731
300000,71.599999999999994315658113919198513031005859375,22728
197800,34,22725
875000,187,22722
330000,71,22720
750000,450,22715
560000,550,22706
265000,472.48000000000001818989403545856475830078125,22702
530000,190,22701
159000,30,22700
430000,78,22699
180000,46,22696
165000,37,22693
300000,150,22692
310000,65,22691
95800,340,22686
1000000,5075,22684
320000,197,22682
1700000,335,22678
837000,400,22673
800000,228,22672
1200000,230,22670
250000,44,22669
250000,63,22666
115000,49,22662
365000,90,22661
1400000,700,22660
690000,80,22659
750000,261,22656
593600,1557,22655
520000,129,22654
185000,48,22653
1250000,160,22651
1200000,400,22646
212000,160,22640
245000,108,22638
180000,134,22637
210000,73,22636
645000,169,22634
315000,110,22633
330000,172,22632
470000,108,22631
820000,172,22629
870000,230,22626
600000,188,22625
650000,226,22624
215000,67,22623
200000,62,22622
205000,185,22613
650000,260,22612
250000,210,22610
240000,93,22609
180000,62,22603
800000,305,22598
680000,123,22596
430000,125,22593
191000,58,22589
190000,36,22586
6400000,1600,22583
370000,130,22581
700000,174,22579
270000,104,22578
380000,222.650000000000005684341886080801486968994140625,22575
190000,45,22574
1200000,252,22571
210000,51,22565
550000,552,22563
500000,122,22560
266000,83,22559
210000,66,22553
320000,95,22552
320000,173,22550
250000,171,22549
175000,44,22544
300000,160,22542
550000,120,22540
1400000,1742,22536
350000,300,22525
481000,63,22522
250000,91,22517
924000,231,22516
350000,75,22515
1300000,220,22514
450000,122,22513
190000,36,22510
1200000,387,22509
720000,170,22508
250000,66,22506
600000,230,22504
600000,180,22503
1100000,400,22502
2000000,1460,22499
745000,200,22487
650000,174,22486
205000,46,22482
205000,46,22481
205000,46,22480
290000,95,22479
290000,95,22478
290000,95,22477
270000,95,22476
270000,95,22475
270000,95,22474
270000,95,22473
270000,95,22472
270000,95,22471
270000,95,22470
270000,95,22469
270000,95,22468
1500000,600,22466
690000,300,22465
490000,131,22461
780000,137,22455
350000,490,22451
1600000,579,22450
139000,60,22449
1590000,390,22432
320000,252,22430
260000,67,22429
165000,46,22425
224000,520,22422
250000,123,22418
180000,580,22417
240000,166,22414
240000,144,22411
500000,118,22410
580000,122,22409
175000,250,22407
850000,196,22403
270000,71,22401
260000,70,22400
290000,71,22399
550000,112,22397
1650000,320,22395
330000,140,22394
795000,183,22393
600000,116,22391
900000,200,22389
3180000,26000,22387
128000,18,22386
350000,69,22373
330000,116,22368
230000,64,22361
580000,138,22360
190000,56,22359
415000,81,22358
420000,140,22357
320000,131,22356
266000,49,22348
445000,71,22345
220000,48,22340
200000,547,22337
350000,452,22328
200000,48,22326
390000,163,22325
350000,155,22322
275000,140,22321
300000,76,22320
450000,187,22312
195000,250,22308
182500,50,22305
750000,230,22304
395000,67,22303
10000000,2000,22300
560000,90,22299
1550000,400,22294
150000,53,22291
360000,97,22290
390000,97,22289
920000,360,22287
207000,64,22284
494000,75,22281
689000,106,22280
1207000,1283,22279
1435897,1527,22278
1100000,1320,22277
,9134,22276
480000,180,22275
870000,328,22274
195000,65,22272
1400000,300,22270
400000,168,22269
450000,120,22267
250000,228,22264
790000,230,22260
170000,250,22258
240000,72,22256
550000,107,22255
1300000,218,22254
200000,85,22251
159000,45,22246
280000,85,22245
145000,325,22241
,470,22240
200000,3,22238
330000,3,22237
260000,60,22233
1200000,537,22229
250000,86,22227
600000,239,22226
900000,257,22223
430000,106,22222
434000,108,22221
180000,48,22217
185000,46,22215
900000,270,22214
580000,140,22213
160000,250,22211
385000,168,22208
165000,256,22203
220000,147,22199
815000,131,22195
250000,45,22190
230000,45,22189
165000,87.93999999999999772626324556767940521240234375,22188
250000,60,22180
240000,57,22178
180000,31,22170
700000,230,22169
260000,160,22168
270000,3,22165
270000,3,22164
205000,46,22163
270000,3,22162
430000,80,22161
270000,3,22160
700000,135,22156
880000,260,22155
315000,147,22151
420000,185,22150
360000,180,22149
1000000,490,22146
550000,72,22143
250000,35,22142
2100000,450,22139
470000,150,22138
450000,235,22137
340000,84,22136
230000,60,22135
300000,130,22134
800000,3157,22133
300000,208,22131
280000,68,22127
295000,487,22124
799000,152,22122
190000,250,22116
790000,134,22112
180000,300,22110
125000,17,22109
130000,21,22102
320000,113,22101
700000,135,22098
750000,135,22097
220000,45,22096
795000,340,22092
470000,142,22091
518000,107,22089
296000,46,22087
2600000,2000,22075
6500000,5500,22072
550000,220,22069
560000,128,22068
155000,50,22067
850000,240,22063
155000,48,22062
400000,100,22061
225000,51,22052
690000,243,22051
1295000,292,22047
650000,135,22045
160000,47,22044
395000,123,22039
385000,95,22035
900000,148,22033
550000,300,22027
350000,90,22026
215000,63,22025
960000,250,22024
700000,116,22023
1000000,167,22019
480000,234,22013
285000,82,22012
95400,19,22007
420000,180,22002
500000,200,21998
266000,70,21997
140000,200,21995
210000,301,21991
350000,151,21990
220000,47,21989
900000,548,21984
255000,57,21982
480000,170,21981
205000,40,21980
300000,579,21975
1100000,270,21974
371000,104,21973
300000,115,21972
,2000,21970
265000,71,21964
765000,320,21963
1000000,370,21957
360000,130,21955
570000,490,21954
220000,51,21950
195000,49,21949
1100000,5000,21947
535000,90,21937
220000,425,21934
370000,83,21933
720000,122,21931
1560000,450,21925
430000,75,21922
147000,46,21921
235000,45,21919
220000,45,21918
220000,45,21917
500000,118,21916
500000,119,21915
500000,119,21914
500000,119,21913
500000,119,21912
600000,149,21911
480000,140,21910
260000,56,21909
550000,122,21908
700000,135,21907
470000,106,21905
280000,69,21904
240000,69,21903
165000,70,21902
270000,80,21901
195000,42,21900
590000,141,21899
220000,62,21895
200000,60,21894
980000,230,21892
300000,160,21891
220000,50,21889
450000,223,21888
550000,90,21874
1200000,400,21868
375000,170,21857
190000,75,21853
490000,103,21852
690000,210,21851
300000,62,21841
330000,510,21840
640000,960.950000000000045474735088646411895751953125,21838
190000,47,21832
280000,60,21831
325000,67.4800000000000039790393202565610408782958984375,21827
600000,245,21818
170000,46,21816
300000,186,21815
650000,342,21809
720000,150,21804
260000,64,21800
450000,71,21798
237500,66,21797
170000,40,21777
1200000,314,21772
1000000,292,21771
270000,60,21769
500000,300,21767
240000,72,21766
250000,490,21765
140000,375,21760
1800000,510,21759
190000,45,21758
280000,180,21753
610000,86,21751
800000,370,21748
180000,57,21747
750000,280,21744
210000,40,21743
300000,55,21742
220000,46,21738
750000,259,21737
740000,156,21736
400000,134,21734
370000,98,21732
780000,201,21731
780000,201,21730
390000,103,21729
170000,256,21726
798000,139,21725
170000,250,21721
330000,420,21720
550000,370,21718
280000,112,21713
2200000,6000,21712
380000,114,21711
420000,106,21707
530000,156,21706
460000,80,21704
350000,66,21700
240000,57,21699
495000,150,21693
175000,393,21692
1900000,560,21691
1900000,560,21691
590000,220,21689
290000,52,21688
1350000,5000,21687
180000,45,21686
386000,432,21684
365000,427.5,21683
2800000,1133.4600000000000363797880709171295166015625,21682
280000,60,21681
170000,404,21680
990000,521,21679
740000,4,21676
900000,468,21675
780000,282,21674
115000,45,21669
115000,44,21668
115000,44,21667
2000000,1800,21664
430000,117,21660
560000,111.1099999999999994315658113919198513031005859375,21658
330000,153,21657
1300000,290,21651
450000,100,21649
250000,66,21647
260000,96,21640
990000,520,21639
900000,255,21637
250000,67,21636
600000,104,21633
350000,77,21632
4500000,1150,21631
280000,59,21617
350000,46,21616
110000,286,21615
1600000,380,21613
150000,22,21609
150000,22,21608
250000,63,21607
170000,60,21604
320000,64,21602
300000,56,21600
370000,162,21596
650000,252,21593
255000,43,21589
340000,100,21576
750000,160,21575
750000,310,21574
165000,37.21000000000000085265128291212022304534912109375,21572
180000,282,21567
310000,300,21565
310000,300,21564
375000,360,21563
375000,360,21562
280000,150,21560
175000,300,21558
210000,360,21557
165000,55,21552
750000,244,21551
2100000,2400,21549
1800000,318.80000000000001136868377216160297393798828125,21546
1180000,250,21544
3400000,700,21530
490000,320,21525
280000,91,21522
650000,673,21519
280000,64,21513
600000,255,21511
405000,120,21509
170000,68,21508
300000,207,21506
225000,36,21503
320000,65,21497
310000,140,21494
300000,64,21490
5500000,800,21487
235000,55,21485
235000,55,21484
200000,86,21476
900000,395,21473
215000,50,21470
280000,56,21469
500000,190,21468
1300000,526,21466
550000,350,21459
160000,41,21457
370000,103,21456
225000,40,21455
490000,125,21453
318000,94,21451
95000,160,21447
195000,357.5,21446
2125000,404,21444
1500000,229,21443
320000,100,21438
,70,21435
,40,21433
430000,103,21427
230000,80,21423
1100000,310,21421
669000,140,21419
280000,56,21418
430000,190,21417
980000,139,21411
315000,76,21407
1250000,209,21406
235000,100,21400
330000,130,21399
750000,124,21398
195000,54,21397
215000,50,21395
650000,144,21387
560000,117,21381
150000,250,21368
600000,2904,21363
330000,481,21361
650000,161,21360
295000,108,21359
470000,103,21358
800000,218,21357
320000,97,21354
270000,128,21352
375000,160,21350
200000,53,21348
120000,340,21339
360000,75,21338
670000,128,21334
320000,79,21332
500000,84,21326
300000,74,21325
500000,116,21324
1820000,630,21319
660000,123,21318
430000,163,21316
1000000,340,21314
550000,200,21313
200000,46,21306
290000,83,21301
250000,65,21299
250000,65,21298
250000,65,21297
250000,65,21296
250000,65,21295
250000,65,21294
250000,65,21293
250000,65,21292
280000,96,21289
260000,85,21288
280000,96,21287
260000,85,21286
260000,85,21285
260000,85,21284
260000,85,21283
280000,96,21282
260000,85,21281
280000,96,21280
260000,85,21279
765000,170,21273
880000,620,21272
575000,80,21271
4000000,3000,21268
1200000,263,21267
215000,48,21265
215000,48,21264
200000,35,21263
638000,86,21262
280000,96,21261
260000,85,21260
280000,96,21259
260000,85,21258
425000,99,21253
176800,208,21251
422500,130,21250
270000,54,21242
627000,230,21241
400000,117,21239
400000,107,21238
400000,117,21237
360000,100,21236
360000,100,21235
290000,69,21232
280000,69,21231
290000,67,21230
280000,66,21229
420000,130,21228
850000,582,21225
2020000,2319,21216
620000,257,21209
950000,350,21208
5000000,749,21206
155000,62,21203
1250000,290,21201
395000,132,21199
230000,200,21191
180000,275,21190
135000,38,21188
600000,680,21180
710000,245,21178
150000,265,21176
950000,446,21172
220000,50,21171
850000,195,21170
240000,39,21169
4500000,1750,21167
125000,53,21166
630000,230,21164
530000,259,21163
2930000,478,21162
280000,70,21160
7000000,600,21158
190000,69,21157
2490000,445,21148
820000,244,21140
585000,186,21137
720000,310,21136
260000,78,21135
1290000,255,21134
650000,144,21129
135000,263,21128
320000,170,21124
280000,62,21123
280000,62,21121
280000,62,21120
700000,108,21109
220000,360,21108
640000,99,21105
850000,270,21102
219000,57,21101
950000,230,21098
600000,664,21094
200000,67,21087
430000,508,21080
320000,81,21078
1750000,410,21076
2400000,420,21074
1900000,350,21071
650000,142,21070
595000,142,21069
280000,75,21068
520000,500,21067
180000,250,21066
295000,150,21061
620000,201,21060
450000,102,21054
720000,137,21051
350000,98,21050
500000,117,21049
400000,75,21047
750000,180,21044
190000,351,21042
660000,280,21038
1290000,505,21033
2000000,500,21032
600000,84,21029
1300000,400,21028
270000,100,21026
1350000,200,21022
300000,513,21018
,3,21017
250000,91,21013
2500000,428,21008
1250000,298,21003
220000,46,20998
175000,47,20993
350000,90,20991
120000,275,20990
130000,253,20989
500000,211,20986
1300000,369,20981
860000,222,20980
5800000,5000.4499999999998181010596454143524169921875,20975
2900000,550,20974
6940000,39643,20973
1300000,5100,20972
1200000,500,20968
280000,160,20966
583000,100,20964
212000,377,20962
610000,315,20950
200000,82,20949
265000,72,20946
300000,535,20943
1000000,257,20942
450000,90,20941
650000,330,20938
199000,318,20930
220000,47,20927
950000,315,20926
140000,36,20923
540000,120,20921
298000,180,20919
1000000,675,20914
3000000,250,20911
1600000,325,20904
530000,161,20902
350000,90,20899
850000,342,20897
299000,58,20894
275000,65,20893
600000,128,20892
405000,95,20891
430000,95,20890
420000,81,20889
550000,150,20886
255000,250,20885
380000,97,20877
750000,360,20866
180000,525,20865
170000,57,20860
230000,180,20855
1450000,270,20846
920000,205,20845
690000,173,20842
370000,497,20835
280000,62,20834
270000,65,20829
640000,275,20828
480000,210,20819
170000,38,20814
190000,51,20813
900000,217,20803
449000,130,20792
480000,150,20789
1550000,1203,20781
430000,170,20776
740000,300,20773
195000,64,20772
670000,384,20771
1135000,190,20770
215000,498,20766
330000,56,20765
560000,109,20764
990000,240,20762
480000,159,20761
4500000,577.1399999999999863575794734060764312744140625,20757
170000,1100,20756
690000,250,20755
405000,110,20752
1300000,474,20746
1300000,229.43000000000000682121026329696178436279296875,20744
220000,330,20742
220000,300,20741
300000,538,20740
220000,275,20732
6600000,1800,20731
1200000,390,20729
520000,160,20727
365000,450,20724
225000,50,20721
420000,110,20720
230000,62,20718
250000,250,20711
220000,401,20706
900000,300,20704
310000,90,20699
197000,38,20697
185000,45,20696
250000,139,20695
750000,300,20693
800000,450,20692
190000,45,20689
400000,110,20687
360000,107,20685
400000,209,20683
800000,230,20680
870000,142,20675
250000,76,20674
850000,251,20673
270000,110,20672
5000000,600,20671
1300000,229,20670
700000,172,20669
220000,46,20662
270000,107,20659
280000,56,20652
180000,22,20651
150000,46,20649
910000,283,20647
171000,65,20646
198000,68,20645
340000,47,20638
1200000,260,20634
470000,230,20633
550000,193,20630
3180000,640,20626
405000,210,20624
170000,250,20622
230000,78,20619
900000,108,20618
280000,200,20617
230000,348,20616
420000,180,20614
980000,350,20611
850000,318,20610
